objid,sample,asset_id
587741707807555771,original,155866
587741707807621230,original,155867
587741707807621255,original,155868
587741707807621276,original,155869
587741707807686835,original,155870
587741707807686855,original,155871
587741707807883285,original,155872
587741707807948857,original,155873
587741707807948864,original,155874
587741707807948887,original,155875
587741707807948908,original,155876
587741707808014417,original,155877
587741707808080018,original,155878
587741707808080047,original,155879
587741707808145509,original,155880
587741707808211038,original,155881
587741707808276542,original,155882
587741707808276559,original,155883
587741707808276580,original,155884
587741707808276583,original,155885
587741707808276596,original,155886
587741707808276598,original,155887
587741707808342034,original,155888
587741707808342053,original,155889
587741707808473227,original,155890
587741707808473261,original,155891
587741707808604252,original,155892
587741707808604261,original,155893
587741707808735353,original,155894
587741707808735355,original,155895
587741707808800882,original,155896
587741707808931898,original,155897
587741707808997423,original,155898
587741707809063028,original,155899
587741707809063029,original,155900
587741707809194012,original,155901
587741707809259622,original,155902
587741707809390687,original,155903
587741707809456199,original,155904
587741707809456200,original,155905
587741707809456248,original,155906
587741707809521809,original,155907
587741707809521823,original,155908
587741707809521833,original,155909
587741707809718375,original,155910
587741707809849454,original,155911
587741707809849482,original,155912
587741707809915032,original,155913
587741707809915045,original,155914
587741707810046043,original,155915
587741707810046058,original,155916
587741707810046065,original,155917
587741707810242643,original,155918
587741707810242651,original,155919
587741707810308210,original,155920
587741707810504765,original,155921
587741707810504842,original,155922
587741707810570350,original,155923
587741707810635863,original,155924
587741707810635929,original,155925
587741707810701330,original,155926
587741707810701414,original,155927
587741707810701428,original,155928
587741707810701443,original,155929
587741707810701453,original,155930
587741707810701471,original,155931
587741707810832412,original,155932
587741707810832486,original,155933
587741707810832500,original,155934
587741707810832541,original,155935
587741707810832552,original,155936
587741707810898035,original,155937
587741707810898053,original,155938
587741707810963477,original,155939
587741707810963506,original,155940
587741707810963534,original,155941
587741707810963683,original,155942
587741707810963732,original,155943
587741707810963736,original,155944
587741707811029089,original,155945
587741707811029122,original,155946
587741707811029142,original,155947
587741707811094606,original,155948
587741707811160150,original,155949
587741707811225719,original,155950
587741707811291209,original,155951
587741707811356812,original,155952
587741707811356840,original,155953
587741707811422332,original,155954
587741707811553400,original,155955
587741707811684438,original,155956
587741707811684455,original,155957
587741707811684467,original,155958
587741707811749962,original,155959
587741707811815467,original,155960
587741707811946642,original,155961
587741707812012126,original,155962
587741707812012178,original,155963
587741707812143123,original,155964
587741707812143142,original,155965
587741707812208728,original,155966
587741707812470871,original,155967
587741708322341406,original,155968
587741708322406910,original,155969
587741708322406913,original,155970
587741708322472575,original,155971
587741708322603632,original,155972
587741708322734535,original,155973
587741708322799725,original,155974
587741708322799786,original,155975
587741708323127956,original,155976
587741708323193253,original,155977
587741708323193271,original,155978
587741708323258853,original,155979
587741708323324106,original,155980
587741708323586105,original,155981
587741708323651713,original,155982
587741708323979447,original,155983
587741708324110400,original,155984
587741708324176047,original,155985
587741708324307073,original,155986
587741708324307306,original,155987
587741708324307307,original,155988
587741708324372811,original,155989
587741708324504071,original,155990
587741708324700492,original,155991
587741708324700536,original,155992
587741708324700560,original,155993
587741708324897169,original,155994
587741708325617890,original,155995
587741708325617962,original,155996
587741708325683541,original,155997
587741708325749127,original,155998
587741708325879946,original,155999
587741708325880064,original,156000
587741708325880113,original,156001
587741708325880118,original,156002
587741708325945688,original,156003
587741708326011013,original,156004
587741708326076464,original,156005
587741708326142296,original,156006
587741708326207603,original,156007
587741708326273396,original,156008
587741708326273421,original,156009
587741708326338818,original,156010
587741708326469861,original,156011
587741708326469917,original,156012
587741708326469927,original,156013
587741708326469930,original,156014
587741708326469961,original,156015
587741708326469983,original,156016
587741708326535482,original,156017
587741708326600758,original,156018
587741708326600808,original,156019
587741708326600911,original,156020
587741708326600925,original,156021
587741708326600957,original,156022
587741708326666430,original,156023
587741708326797518,original,156024
587741708326863123,original,156025
587741708326928583,original,156026
587741708326928740,original,156027
587741708326928759,original,156028
587741708326928845,original,156029
587741708326994095,original,156030
587741708327256109,original,156031
587741708327256199,original,156032
587741708327321911,original,156033
587741708327387253,original,156034
587741708327387434,original,156035
587741708327387469,original,156036
587741708327387492,original,156037
587741708327452960,original,156038
587741708327583853,original,156039
587741708327583967,original,156040
587741708327780551,original,156041
587741708328042804,original,156042
587741708328173832,original,156043
587741708328173847,original,156044
587741708328370373,original,156045
587741708328370375,original,156046
587741708328435967,original,156047
587741708328501447,original,156048
587741708328698058,original,156049
587741708328763713,original,156050
587741708328763730,original,156051
587741708328763749,original,156052
587741708328829010,original,156053
587741708328829127,original,156054
587741708328894642,original,156055
587741708328960072,original,156056
587741708328960096,original,156057
587741708328960280,original,156058
587741708329091263,original,156059
587741708329091276,original,156060
587741708329091359,original,156061
587741708329287766,original,156062
587741708329287796,original,156063
587741708329353438,original,156064
587741708329418964,original,156065
587741708329681103,original,156066
587741708329681197,original,156067
587741708329746684,original,156068
587741708329812208,original,156069
587741708329812215,original,156070
587741708329812251,original,156071
587741708329877714,original,156072
587741708329943218,original,156073
587741708329943295,original,156074
587741708329943305,original,156075
587741708330008623,original,156076
587741708330008717,original,156077
587741708330008771,original,156078
587741708330008866,original,156079
587741708330074118,original,156080
587741708330074135,original,156081
587741708330074178,original,156082
587741708330139679,original,156083
587741708330139908,original,156084
587741708330270952,original,156085
587741708330401810,original,156086
587741708330401990,original,156087
587741708330402005,original,156088
587741708330467485,original,156089
587741708330467502,original,156090
587741708330467532,original,156091
587741708330532884,original,156092
587741708330533012,original,156093
587741708330533068,original,156094
587741708330664130,original,156095
587741708330860554,original,156096
587741708331253807,original,156097
587741708331319520,original,156098
587741708331385031,original,156099
587741708331450609,original,156100
587741708331581723,original,156101
587741708331647067,original,156102
587741708331647121,original,156103
587741708331647122,original,156104
587741708331843785,original,156105
587741708331843786,original,156106
587741708331974672,original,156107
587741708332105917,original,156108
587741708332171480,original,156109
587741708332236998,original,156110
587741708332433562,original,156111
587741708332433571,original,156112
587741708332499171,original,156113
587741708332826715,original,156114
587741708332826863,original,156115
587741708332957855,original,156116
587741708333023434,original,156117
587741708333088968,original,156118
587741708333154472,original,156119
587741708333613165,original,156120
587741708333744182,original,156121
587741708333809798,original,156122
587741708333875274,original,156123
587741708333940769,original,156124
587741708333940815,original,156125
587741708333940978,original,156126
587741708333941071,original,156127
587741708334006281,original,156128
587741708334334123,original,156129
587741708334399644,original,156130
587741708334399660,original,156131
587741708334465101,original,156132
587741708334465183,original,156133
587741708334465194,original,156134
587741708334530750,original,156135
587741708334530887,original,156136
587741708334661745,original,156137
587741708334727343,original,156138
587741708334989512,original,156139
587741708335055011,original,156140
587741708335055092,original,156141
587741708335120425,original,156142
587741708335120509,original,156143
587741708335186000,original,156144
587741708335251709,original,156145
587741708335579327,original,156146
587741708335579346,original,156147
587741708335644804,original,156148
587741708336300056,original,156149
587741708336300176,original,156150
587741708336365675,original,156151
587741708336496839,original,156152
587741708336627931,original,156153
587741708336693336,original,156154
587741708336758831,original,156155
587741708336758896,original,156156
587741708336758932,original,156157
587741708336889992,original,156158
587741708336955552,original,156159
587741708337020933,original,156160
587741708337020984,original,156161
587741708337020985,original,156162
587741708337021030,original,156163
587741708337086551,original,156164
587741708337086598,original,156165
587741708337086613,original,156166
587741708337086626,original,156167
587741708337086648,original,156168
587741708337348646,original,156169
587741708337414248,original,156170
587741708337479845,original,156171
587741708337676387,original,156172
587741708337742491,original,156173
587741708338069627,original,156174
587741708338135065,original,156175
587741708338135133,original,156176
587741708338135142,original,156177
587741708338135159,original,156178
587741708338135226,original,156179
587741708338135263,original,156180
587741708338200629,original,156181
587741708338200728,original,156182
587741708338200784,original,156183
587741708338200796,original,156184
587741708338200813,original,156185
587741708338200823,original,156186
587741708338200833,original,156187
587741708338200843,original,156188
587741708338266119,original,156189
587741708338266293,original,156190
587741708338331736,original,156191
587741708338331754,original,156192
587741708338331778,original,156193
587741708338462871,original,156194
587741708338528480,original,156195
587741708338593889,original,156196
587741708338593907,original,156197
587741708338593933,original,156198
587741708338659520,original,156199
587741708338659525,original,156200
587741708338659548,original,156201
587741708338725043,original,156202
587741708338725067,original,156203
587741708338790469,original,156204
587741708338790495,original,156205
587741708338855968,original,156206
587741708338856002,original,156207
587741708338987136,original,156208
587741708339052607,original,156209
587741708339183673,original,156210
587741708339183674,original,156211
587741708339249279,original,156212
587741708339445902,original,156213
587741708339642377,original,156214
587741708339642378,original,156215
587741708339642481,original,156216
587741708339642505,original,156217
587741708339642518,original,156218
587741708339642558,original,156219
587741708339839155,original,156220
587741708339839210,original,156221
587741708339839216,original,156222
587741708339904634,original,156223
587741708339904643,original,156224
587741708339904679,original,156225
587741708340035673,original,156226
587741708340035833,original,156227
587741708340101207,original,156228
587741708340101272,original,156229
587741708340101305,original,156230
587741708340166779,original,156231
587741708340232357,original,156232
587741708340297868,original,156233
587741708340363338,original,156234
587741708340363375,original,156235
587741708340363393,original,156236
587741708340428961,original,156237
587741708340429010,original,156238
587741708340429046,original,156239
587741708340429056,original,156240
587741708340429101,original,156241
587741708340429129,original,156242
587741708340494436,original,156243
587741708340494470,original,156244
587741708340560046,original,156245
587741708340625495,original,156246
587741708340756614,original,156247
587741708340756633,original,156248
587741708340756662,original,156249
587741708340822139,original,156250
587741708340887714,original,156251
587741708341149754,original,156252
587741708341149759,original,156253
587741708341149862,original,156254
587741708341149870,original,156255
587741708341149881,original,156256
587741708341280890,original,156257
587741708341280942,original,156258
587741708341411965,original,156259
587741708341477542,original,156260
587741708341805149,original,156261
587741708342001766,original,156262
587741708342001794,original,156263
587741708342198387,original,156264
587741708342263888,original,156265
587741708342263942,original,156266
587741708342657243,original,156267
587741708342853774,original,156268
587741708342853867,original,156269
587741708342919272,original,156270
587741708342919299,original,156271
587741708342984802,original,156272
587741708342984875,original,156273
587741708343115928,original,156274
587741708343181347,original,156275
587741708343181437,original,156276
587741708343181470,original,156277
587741708343246975,original,156278
587741708343443537,original,156279
587741708343443558,original,156280
587741708343509122,original,156281
587741708343574632,original,156282
587741708343574654,original,156283
587741708343574670,original,156284
587741708343574717,original,156285
587741708343640073,original,156286
587741708343640106,original,156287
587741708343640209,original,156288
587741708343640243,original,156289
587741708343640266,original,156290
587741708343705660,original,156291
587741708343705661,original,156292
587741708343705682,original,156293
587741708343771239,original,156294
587741708343771241,original,156295
587741708343836835,original,156296
587741708343902277,original,156297
587741708344098938,original,156298
587741708344164467,original,156299
587741708344229892,original,156300
587741708344295541,original,156301
587741708344426604,original,156302
587741708344492102,original,156303
587741708344492124,original,156304
587741708344623184,original,156305
587741708344623215,original,156306
587741708344623222,original,156307
587741708344688695,original,156308
587741708344754303,original,156309
587741708344754310,original,156310
587741708344819904,original,156311
587741708344885378,original,156312
587741708344950872,original,156313
587741708344950935,original,156314
587741708344950941,original,156315
587741708345081885,original,156316
587741708345081974,original,156317
587741708345147495,original,156318
587741708345213096,original,156319
587741708345278538,original,156320
587741708345278558,original,156321
587741708345278623,original,156322
587741708345344044,original,156323
587741708345344051,original,156324
587741708345409678,original,156325
587741708345409698,original,156326
587741708345409715,original,156327
587741708345409722,original,156328
587741708345409727,original,156329
587741708345475126,original,156330
587741708345475170,original,156331
587741708345540694,original,156332
587741708345671804,original,156333
587741708345671840,original,156334
587741708345671858,original,156335
587741708345671865,original,156336
587741708345671908,original,156337
587741708345671919,original,156338
587741708345737373,original,156339
587741708345802882,original,156340
587741708345868443,original,156341
587741708345868458,original,156342
587741708345933862,original,156343
587741708345999502,original,156344
587741708345999523,original,156345
587741708346064949,original,156346
587741708346196040,original,156347
587741708346196128,original,156348
587741708346196133,original,156349
587741708346261666,original,156350
587741708346261719,original,156351
587741708346327131,original,156352
587741708346327250,original,156353
587741708346392609,original,156354
587741708346392676,original,156355
587741708346523657,original,156356
587741708346589192,original,156357
587741708346851429,original,156358
587741708346982575,original,156359
587741708346982578,original,156360
587741708347441283,original,156361
587741708347572412,original,156362
587741708347572427,original,156363
587741708347703432,original,156364
587741708347703482,original,156365
587741708347768936,original,156366
587741708347900087,original,156367
587741708347900152,original,156368
587741708347965594,original,156369
587741708348096547,original,156370
587741708348162052,original,156371
587741708348227671,original,156372
587741708348424294,original,156373
587741708348489785,original,156374
587741708348686464,original,156375
587741708348686523,original,156376
587741708348751896,original,156377
587741708348752020,original,156378
587741708348817468,original,156379
587741708348817487,original,156380
587741708348817495,original,156381
587741708348817517,original,156382
587741708348817541,original,156383
587741708348883128,original,156384
587741708349079609,original,156385
587741708349145238,original,156386
587741708349145259,original,156387
587741708349210673,original,156388
587741708349276285,original,156389
587741708349341799,original,156390
587741708858950289,original,156391
587741708859015863,original,156392
587741708859277722,original,156393
587741708859343266,original,156394
587741708859343393,original,156395
587741708859408907,original,156396
587741708859409061,original,156397
587741708859409134,original,156398
587741708859409212,original,156399
587741708859474108,original,156400
587741708859539526,original,156401
587741708859540146,original,156402
587741708859933185,original,156403
587741708860129397,original,156404
587741708860326134,original,156405
587741708860326229,original,156406
587741708860391468,original,156407
587741708860391870,original,156408
587741708860457439,original,156409
587741708860588521,original,156410
587741708860784882,original,156411
587741708860785130,original,156412
587741708860850667,original,156413
587741708860981340,original,156414
587741708861243451,original,156415
587741708861309321,original,156416
587741708861374840,original,156417
587741708861440076,original,156418
587741708861440434,original,156419
587741708861571374,original,156420
587741708861833525,original,156421
587741708861833556,original,156422
587741708861899085,original,156423
587741708861899115,original,156424
587741708861964587,original,156425
587741708861964592,original,156426
587741708862030071,original,156427
587741708862030195,original,156428
587741708862292006,original,156429
587741708862357787,original,156430
587741708862357822,original,156431
587741708862357902,original,156432
587741708862423356,original,156433
587741708862423478,original,156434
587741708862554336,original,156435
587741708862554341,original,156436
587741708862554354,original,156437
587741708862619999,original,156438
587741708862685493,original,156439
587741708862750805,original,156440
587741708862750837,original,156441
587741708862881803,original,156442
587741708863012878,original,156443
587741708863013066,original,156444
587741708863209819,original,156445
587741708863340801,original,156446
587741708863406144,original,156447
587741708863537280,original,156448
587741708863537381,original,156449
587741708863602777,original,156450
587741708863602871,original,156451
587741708863930682,original,156452
587741708864192732,original,156453
587741708864389429,original,156454
587741708864454764,original,156455
587741708864454961,original,156456
587741708864848037,original,156457
587741708865175845,original,156458
587741708865241318,original,156459
587741708865306816,original,156460
587741708865372525,original,156461
587741708865634496,original,156462
587741708865634589,original,156463
587741708865700189,original,156464
587741708865831165,original,156465
587741708865831180,original,156466
587741708865831207,original,156467
587741708865896587,original,156468
587741708865896690,original,156469
587741708865962264,original,156470
587741708866027798,original,156471
587741708866093368,original,156472
587741708866158815,original,156473
587741708866224361,original,156474
587741708866289721,original,156475
587741708866289722,original,156476
587741708866355211,original,156477
587741708866421029,original,156478
587741708866486430,original,156479
587741708866551974,original,156480
587741708866617358,original,156481
587741708866683154,original,156482
587741708866683162,original,156483
587741708866945076,original,156484
587741708866945266,original,156485
587741708867010861,original,156486
587741708867076242,original,156487
587741708867076292,original,156488
587741708867207173,original,156489
587741708867272763,original,156490
587741708867272923,original,156491
587741708867338428,original,156492
587741708867404024,original,156493
587741708867665955,original,156494
587741708867665971,original,156495
587741708867665992,original,156496
587741708867928092,original,156497
587741708867928093,original,156498
587741708867928194,original,156499
587741708867928236,original,156500
587741708868059215,original,156501
587741708868124782,original,156502
587741708868124801,original,156503
587741708868255847,original,156504
587741708868255991,original,156505
587741708868256043,original,156506
587741708868321347,original,156507
587741708868386856,original,156508
587741708868386862,original,156509
587741708868386909,original,156510
587741708868452491,original,156511
587741708868452544,original,156512
587741708868517968,original,156513
587741708868583588,original,156514
587741708868649143,original,156515
587741708868911291,original,156516
587741708868976783,original,156517
587741708869369971,original,156518
587741708869370074,original,156519
587741708869435572,original,156520
587741708869828650,original,156521
587741708870090837,original,156522
587741708870090916,original,156523
587741708870221956,original,156524
587741708870287497,original,156525
587741708870287517,original,156526
587741708870484154,original,156527
587741708870484162,original,156528
587741708870680655,original,156529
587741708870680758,original,156530
587741708870877365,original,156531
587741708871139368,original,156532
587741708871270580,original,156533
587741708871401642,original,156534
587741708871467050,original,156535
587741708871467066,original,156536
587741708871467077,original,156537
587741708871467092,original,156538
587741708871467094,original,156539
587741708871467231,original,156540
587741708871467263,original,156541
587741708871532595,original,156542
587741708871532743,original,156543
587741708871532767,original,156544
587741708871532778,original,156545
587741708871860421,original,156546
587741708871991453,original,156547
587741708871991491,original,156548
587741708872056983,original,156549
587741708872056988,original,156550
587741708872057011,original,156551
587741708872122509,original,156552
587741708872122643,original,156553
587741708872188002,original,156554
587741708872188009,original,156555
587741708872384668,original,156556
587741708872384699,original,156557
587741708872515835,original,156558
587741708872712299,original,156559
587741708872712381,original,156560
587741708872974531,original,156561
587741708873105584,original,156562
587741708873171086,original,156563
587741708873236626,original,156564
587741708873302138,original,156565
587741708873433167,original,156566
587741708873957416,original,156567
587741708874023012,original,156568
587741708874088582,original,156569
587741708874154078,original,156570
587741708874154173,original,156571
587741708874154179,original,156572
587741708874416324,original,156573
587741708874481781,original,156574
587741708874612876,original,156575
587741708874612937,original,156576
587741708874743815,original,156577
587741708874809529,original,156578
587741708874874952,original,156579
587741708874875006,original,156580
587741708874940489,original,156581
587741708874940635,original,156582
587741708875006022,original,156583
587741708875071658,original,156584
587741708875071669,original,156585
587741708875071724,original,156586
587741708875137095,original,156587
587741708875202723,original,156588
587741708875333647,original,156589
587741708875333737,original,156590
587741708875333801,original,156591
587741708875399208,original,156592
587741708875464859,original,156593
587741708875530359,original,156594
587741708875595949,original,156595
587741708875923547,original,156596
587741708876120205,original,156597
587741708876120229,original,156598
587741708876251178,original,156599
587741708876578988,original,156600
587741708876710046,original,156601
587741708876906603,original,156602
587741708876906673,original,156603
587741708876906676,original,156604
587741708876906687,original,156605
587741708876906697,original,156606
587741708876906714,original,156607
587741708876906724,original,156608
587741708876972160,original,156609
587741708877103268,original,156610
587741708877234276,original,156611
587741708877234304,original,156612
587741708877299789,original,156613
587741708877365392,original,156614
587741708877430863,original,156615
587741708877955211,original,156616
587741708877955229,original,156617
587741708878217363,original,156618
587741708878282901,original,156619
587741708878413938,original,156620
587741708878479573,original,156621
587741708878741511,original,156622
587741708878807181,original,156623
587741708878872726,original,156624
587741708878938208,original,156625
587741708879003785,original,156626
587741708879265869,original,156627
587741708879265887,original,156628
587741708879265898,original,156629
587741708879265912,original,156630
587741708879462430,original,156631
587741708879528050,original,156632
587741708879593501,original,156633
587741708879724644,original,156634
587741708879790132,original,156635
587741708879790207,original,156636
587741708879855731,original,156637
587741708879921191,original,156638
587741708879921260,original,156639
587741708880052356,original,156640
587741708880052378,original,156641
587741708880117783,original,156642
587741708880117827,original,156643
587741708880117829,original,156644
587741708880183453,original,156645
587741708880314541,original,156646
587741708880511112,original,156647
587741708880576663,original,156648
587741708880642111,original,156649
587741708880642215,original,156650
587741708880642224,original,156651
587741708880642235,original,156652
587741708880642237,original,156653
587741708880707650,original,156654
587741708880707676,original,156655
587741708880707715,original,156656
587741708880773130,original,156657
587741708880773131,original,156658
587741708880773154,original,156659
587741708880773271,original,156660
587741708880773298,original,156661
587741708880904199,original,156662
587741708880904334,original,156663
587741708881231897,original,156664
587741708881232060,original,156665
587741708881363022,original,156666
587741708881363026,original,156667
587741708881428533,original,156668
587741708881428542,original,156669
587741708881428615,original,156670
587741708881494133,original,156671
587741708881494160,original,156672
587741708881559633,original,156673
587741708881559659,original,156674
587741708881559669,original,156675
587741708881559735,original,156676
587741708881559752,original,156677
587741708881690665,original,156678
587741708881690753,original,156679
587741708881690782,original,156680
587741708881756185,original,156681
587741708881756186,original,156682
587741708881756258,original,156683
587741708881756275,original,156684
587741708881756284,original,156685
587741708881756303,original,156686
587741708881756363,original,156687
587741708881821740,original,156688
587741708881821805,original,156689
587741708881887264,original,156690
587741708881887362,original,156691
587741708881952841,original,156692
587741708882083978,original,156693
587741708882083987,original,156694
587741708882149471,original,156695
587741708882149477,original,156696
587741708882280560,original,156697
587741708882280597,original,156698
587741708882346065,original,156699
587741708882346080,original,156700
587741708882411670,original,156701
587741708882608226,original,156702
587741708882608235,original,156703
587741708882608246,original,156704
587741708882739308,original,156705
587741708882804862,original,156706
587741708883132565,original,156707
587741708883263582,original,156708
587741708883329046,original,156709
587741708883329207,original,156710
587741708883722371,original,156711
587741708883787883,original,156712
587741708883787906,original,156713
587741708883918992,original,156714
587741708883918998,original,156715
587741708884180996,original,156716
587741708884181064,original,156717
587741708884377670,original,156718
587741708884443296,original,156719
587741708884443297,original,156720
587741708884508709,original,156721
587741708884508799,original,156722
587741708884508843,original,156723
587741708884508848,original,156724
587741708884705481,original,156725
587741708884770984,original,156726
587741708884771057,original,156727
587741708884901989,original,156728
587741708885098557,original,156729
587741708885426270,original,156730
587741708885426282,original,156731
587741708885557338,original,156732
587741708885557350,original,156733
587741708885557375,original,156734
587741708885622811,original,156735
587741708885622812,original,156736
587741708885622912,original,156737
587741708885622926,original,156738
587741708885622984,original,156739
587741708885622999,original,156740
587741708886016137,original,156741
587741708886016146,original,156742
587741708886081629,original,156743
587741708886081700,original,156744
587741708886147257,original,156745
587741708886147292,original,156746
587741709396082885,original,156747
587741709396148256,original,156748
587741709396148897,original,156749
587741709396279752,original,156750
587741709396345140,original,156751
587741709396475971,original,156752
587741709396476567,original,156753
587741709397000719,original,156754
587741709397066158,original,156755
587741709397066247,original,156756
587741709397524782,original,156757
587741709397590336,original,156758
587741709397787154,original,156759
587741709397852208,original,156760
587741709397918187,original,156761
587741709398049152,original,156762
587741709398114322,original,156763
587741709398180165,original,156764
587741709398245808,original,156765
587741709398639033,original,156766
587741709398901206,original,156767
587741709398966666,original,156768
587741709399032159,original,156769
587741709399163100,original,156770
587741709399359796,original,156771
587741709399359819,original,156772
587741709399359854,original,156773
587741709399359912,original,156774
587741709399425160,original,156775
587741709399490827,original,156776
587741709399490915,original,156777
587741709399556313,original,156778
587741709399884175,original,156779
587741709399949425,original,156780
587741709400015210,original,156781
587741709400146195,original,156782
587741709400146243,original,156783
587741709400211829,original,156784
587741709400342845,original,156785
587741709400539433,original,156786
587741709400604966,original,156787
587741709400670578,original,156788
587741709400867143,original,156789
587741709400998254,original,156790
587741709401260290,original,156791
587741709401260341,original,156792
587741709401260411,original,156793
587741709401325659,original,156794
587741709401325830,original,156795
587741709401391228,original,156796
587741709401391306,original,156797
587741709401391423,original,156798
587741709401522443,original,156799
587741709401587920,original,156800
587741709402046745,original,156801
587741709402046797,original,156802
587741709402046874,original,156803
587741709402177714,original,156804
587741709402243401,original,156805
587741709402308832,original,156806
587741709402374445,original,156807
587741709402439948,original,156808
587741709402505541,original,156809
587741709402570872,original,156810
587741709402570973,original,156811
587741709402570994,original,156812
587741709402571075,original,156813
587741709402636520,original,156814
587741709402636634,original,156815
587741709402636657,original,156816
587741709402833226,original,156817
587741709402898727,original,156818
587741709403291848,original,156819
587741709403423096,original,156820
587741709403488537,original,156821
587741709403554089,original,156822
587741709403554098,original,156823
587741709403554123,original,156824
587741709403685148,original,156825
587741709403750632,original,156826
587741709403816199,original,156827
587741709403816235,original,156828
587741709403881482,original,156829
587741709403881660,original,156830
587741709403881685,original,156831
587741709403881708,original,156832
587741709403881724,original,156833
587741709403881752,original,156834
587741709403947165,original,156835
587741709403947228,original,156836
587741709403947250,original,156837
587741709404012722,original,156838
587741709404012780,original,156839
587741709404078209,original,156840
587741709404078294,original,156841
587741709404078358,original,156842
587741709404340351,original,156843
587741709404406068,original,156844
587741709404471522,original,156845
587741709404995630,original,156846
587741709404995835,original,156847
587741709405061210,original,156848
587741709405126897,original,156849
587741709405192260,original,156850
587741709405192406,original,156851
587741709405257814,original,156852
587741709405323339,original,156853
587741709405323379,original,156854
587741709405323393,original,156855
587741709405388842,original,156856
587741709405651075,original,156857
587741709405651162,original,156858
587741709405847746,original,156859
587741709405978731,original,156860
587741709405978766,original,156861
587741709406044288,original,156862
587741709406175375,original,156863
587741709406306412,original,156864
587741709406371973,original,156865
587741709406372027,original,156866
587741709406437572,original,156867
587741709406502953,original,156868
587741709406502954,original,156869
587741709406503079,original,156870
587741709406568489,original,156871
587741709406634002,original,156872
587741709406634163,original,156873
587741709406634263,original,156874
587741709406699750,original,156875
587741709406699753,original,156876
587741709406961746,original,156877
587741709407092880,original,156878
587741709407092891,original,156879
587741709407158352,original,156880
587741709407158353,original,156881
587741709407158467,original,156882
587741709407354996,original,156883
587741709407355091,original,156884
587741709407420592,original,156885
587741709407486067,original,156886
587741709407551721,original,156887
587741709407617279,original,156888
587741709407682714,original,156889
587741709407879271,original,156890
587741709408010404,original,156891
587741709408075907,original,156892
587741709408141456,original,156893
587741709408207041,original,156894
587741709408272515,original,156895
587741709408403582,original,156896
587741709408469237,original,156897
587741709408534743,original,156898
587741709408600115,original,156899
587741709408665800,original,156900
587741709408665813,original,156901
587741709408731284,original,156902
587741709408731313,original,156903
587741709408796800,original,156904
587741709408796881,original,156905
587741709408862367,original,156906
587741709408862420,original,156907
587741709408927801,original,156908
587741709408993433,original,156909
587741709408993482,original,156910
587741709408993493,original,156911
587741709409058972,original,156912
587741709409189981,original,156913
587741709409255565,original,156914
587741709409386632,original,156915
587741709409583110,original,156916
587741709409976384,original,156917
587741709410304107,original,156918
587741709410304130,original,156919
587741709410369683,original,156920
587741709410369692,original,156921
587741709410435322,original,156922
587741709411221536,original,156923
587741709411221681,original,156924
587741709411614862,original,156925
587741709411680328,original,156926
587741709411680422,original,156927
587741709411877050,original,156928
587741709412008095,original,156929
587741709412008170,original,156930
587741709412073483,original,156931
587741709412073576,original,156932
587741709412073581,original,156933
587741709412204673,original,156934
587741709412270191,original,156935
587741709412270205,original,156936
587741709412401297,original,156937
587741709412466875,original,156938
587741709412728951,original,156939
587741709413449912,original,156940
587741709413515347,original,156941
587741709413515365,original,156942
587741709413646478,original,156943
587741709413712018,original,156944
587741709413777422,original,156945
587741709413777489,original,156946
587741709413777510,original,156947
587741709413908655,original,156948
587741709414039611,original,156949
587741709414039661,original,156950
587741709414039693,original,156951
587741709414039716,original,156952
587741709414105182,original,156953
587741709414105214,original,156954
587741709414105270,original,156955
587741709414170683,original,156956
587741709414170710,original,156957
587741709414301845,original,156958
587741709414432986,original,156959
587741709414498358,original,156960
587741709414498415,original,156961
587741709414563890,original,156962
587741709414564032,original,156963
587741709414760540,original,156964
587741709414826067,original,156965
587741709415415902,original,156966
587741709415547053,original,156967
587741709415743646,original,156968
587741709415743672,original,156969
587741709415874701,original,156970
587741709415940172,original,156971
587741709415940278,original,156972
587741709416071220,original,156973
587741709416399005,original,156974
587741709416399039,original,156975
587741709416464444,original,156976
587741709416464501,original,156977
587741709416530063,original,156978
587741709416530093,original,156979
587741709416595634,original,156980
587741709416661065,original,156981
587741709416661073,original,156982
587741709416726649,original,156983
587741709416792103,original,156984
587741709416792104,original,156985
587741709416792143,original,156986
587741709416792233,original,156987
587741709416792276,original,156988
587741709416792288,original,156989
587741709416792293,original,156990
587741709416792297,original,156991
587741709416857759,original,156992
587741709416923315,original,156993
587741709416988780,original,156994
587741709417054312,original,156995
587741709417054345,original,156996
587741709417185361,original,156997
587741709417316396,original,156998
587741709417447433,original,156999
587741709417447483,original,157000
587741709417447486,original,157001
587741709417578599,original,157002
587741709417644181,original,157003
587741709417644229,original,157004
587741709417644280,original,157005
587741709417709720,original,157006
587741709417709755,original,157007
587741709417840698,original,157008
587741709417840709,original,157009
587741709417906235,original,157010
587741709418037364,original,157011
587741709418037365,original,157012
587741709418037369,original,157013
587741709418037378,original,157014
587741709418168449,original,157015
587741709418168543,original,157016
587741709418233934,original,157017
587741709418233965,original,157018
587741709418234013,original,157019
587741709418234044,original,157020
587741709418365099,original,157021
587741709418430567,original,157022
587741709418496009,original,157023
587741709418496065,original,157024
587741709418561647,original,157025
587741709418561670,original,157026
587741709418627159,original,157027
587741709418692746,original,157028
587741709418692748,original,157029
587741709418758200,original,157030
